start_node,end_node,distance,route_id,route_short_name
stop2274,stop832,381,"route106, route92, route105, route100, route843, route95, route102, route79, route108, route78, route604, route99, route12, route94, route84, route113, route86, route11, route80, route90","Minibus 180, CTA 1033, CTA 1001, CTA 1162, CTA 1130, Minibus 62, CTA 1019, Minibus 307, Minibus 321, Minibus 1, CTA 727-1103, Microbus, CTA 1064, CTA 132, CTA 1078, CTA 1161, Minibus 159, CTA 1029, CTA 69"
stop2274,stop833,342,"route165, route161, route163","CTA 1021, CTA 65, CTA 69ss"
stop2274,stop834,374,route167,Minibus 115
stop2275,stop541,252,"route92, route105, route100, route843, route95, route102, route79, route108, route78, route91, route604, route99, route12, route167, route89, route84, route113, route86, route9, route80, route90","Minibus 180, CTA 1033, Tomnaya, CTA 1012, CTA 1010, CTA 1162, CTA 1001, Minibus 115, CTA 1130, Minibus 62, CTA 1019, Minibus 307, Minibus 321, Minibus 1, CTA 727-1103, Microbus, CTA 1064, CTA 132, CTA 1078, CTA 1029, CTA 69"
stop2276,stop72,682,"route73, route299, route590, route5","Tomnaya, CTA 1043s, CTA 1043"
stop2277,stop68,449,"route73, route299, route590, route3","Tomnaya, CTA 1043s, CTA 1043"
stop2278,stop338,417,"route743, route125, route701, route134, route126, route338, route776, route118, route135, route723, route129, route777, route117, route120","CTA 1017, Microbus, Tomnaya, Minibus 400, CTA 1022, CTA 1013"
stop2279,stop856,356,"route743, route774, route125, route776, route723, route701, route118, route135, route129, route134, route126, route130, route683, route339, route120, route117, route338, route133, route775","CTA 1017, Microbus, Tomnaya, Minibus 400, CTA 1022, CTA 1013"
stop228,stop869,605,"route508, route829, route255, route856, route851, route71, route35","Microbus, CTA 1032, CTA 1083, CTA 1147"
stop2280,stop1295,1891,"route92, route105, route100, route843, route95, route79, route166, route82, route78, route91, route163, route99, route93, route94, route162, route89, route158, route13, route156, route113, route14, route80, route90","CTA 1033, CTA 59, CTA 1012, Minibus 66, CTA 1010, CTA 1162, CTA 1001, CTA 1130, Minibus 126, CTA 1019, Minibus 19, CTA 80s, CTA 727-1103, CTA 1064, CTA 995, CTA 80, CTA 132, CTA 1078, CTA 32, Minibus 159, CTA 1029, CTA 69, CTA 69ss"
stop2280,stop1659,594,route766,CTA 67
stop2280,stop186,901,"route153, route140, route141, route146","Microbus, CTA 24t, CTA 1097"
stop2281,stop186,903,"route78, route106, route165, route99, route105, route113, route100, route843, route13, route79, route80, route90","CTA 1078, CTA 727-1103, CTA 1001, CTA 1162, CTA 1130, CTA 1021, CTA 1064, CTA 1161, CTA 80, CTA 1019, CTA 132, CTA 69"
stop2281,stop877,537,"route92, route157, route163, route14, route101, route95, route169, route93, route158, route156, route94, route166, route159, route162, route82","Minibus 66, Minibus 19, CTA 855-1070, CTA 80s, CTA 32, CTA 1033, CTA 59, Minibus 380, Minibus 159, Minibus 126, CTA 1029, Minibus 184, Minibus 45, CTA 995, CTA 69ss"
stop2282,stop1224,590,"route88, route113, route90, route163","CTA 1064, CTA 69, CTA 1010, CTA 69ss"
stop2282,stop207,700,"route168, route144, route783, route782, route392, route580, route166, route569, route249, route571, route155, route691, route415, route650, route584, route360, route568, route757, route206, route232, route157, route248, route171, route165, route348, route242, route47, route394, route227, route221, route246, route647, route427, route259, route175, route359, route583, route217","Minibus 7, Minibus 44, Minibus 40, Agyad Gm4, Minibus 167, Minibus 127, Agyad Gm1, Minibus 200, Minibus 125, Minibus 184, Minibus 66, Minibus 329, CTA 1118, Minibus 85, CTA 1056, Minibus 49, Minibus 212, Agyad Gm7, Minibus 219, Minibus 158, Minibus 100, Microbus, CTA 1021, CTA 1081, Minibus 25, CTA 507, Minibus 606, Minibus 121, Minibus 500, CTA 39-1007, CTA 31s, CTA 940s, Minibus 56, Minibus 203, CTA 1101, CTA 811-1090, Minibus 146, CTA 1062"
stop2283,stop1224,497,"route550, route506","CTA 103-1094, Minibus 119"
stop2283,stop2294,225,"route144, route146, route249, route155, route91, route650, route230, route731, route360, route568, route232, route206, route255, route627, route585, route394, route158, route427, route647, route244, route359, route113, route583, route90, route783, route392, route241, route843, route166, route569, route571, route218, route154, route251, route149, route805, route26, route757, route185, route171, route765, route221, route246, route259, route262, route217, route782, route100, route112, route665, route362, route78, route415, route163, route290, route248, route165, route242, route31, route312, route405, route81, route866, route250, route243, route247, route148, route168, route580, route414, route764, route79, route82, route226, route691, route280, route584, route310, route157, route282, route348, route47, route156, route153, route231, route175, route759, route80","CTA 44s-1042, Minibus 44, Minibus 151, Minibus 40, CTA 1023, Minibus 76, CTA 1083, CTA 35-1121, Agyad Gm1, Green G1, Minibus 49, Minibus 50, CTA 132, CTA 810, CTA 940s, Minibus 120, CTA 32, CTA 1006, Minibus 82, Minibus 7, Minibus 226, Minibus 167, Green G2, Minibus 127, Minibus 200, CTA 1097, CTA 1162, CTA 356, CTA 1130, Minibus 11, CTA 1062, CTA 1018, Agyad Gm7, Minibus 219, CTA 1021, CTA 1081, CTA 1138, Minibus 121, CTA 39-1007, Minibus 203, Agyad Gm2, CTA 400-1036, CTA 59, CTA 130, CTA 1012, Minibus 125, CTA 1027, CTA 1056, Minibus 102, CTA 1078, CTA 1087, Minibus 146, CTA 69, Agyad Gm4, CTA 1148, CTA 828, Minibus 117, Minibus 184, CTA 1016, Minibus 66, CTA 1001, CTA 1151, Minibus 329, CTA 1118, Minibus 85, Minibus 19, Minibus 212, Minibus 158, Minibus 100, Microbus, CTA 1064, Minibus 25, CTA 507, Minibus 606, Minibus 500, CTA 330, CTA 31s, Minibus 6, Minibus 56, CTA 1101, CTA 811-1090, CTA 1053, CTA 370, CTA 323, CTA 69ss"
stop2284,stop202,656,"route178, route575","CTA 203, CTA 1072"
stop2284,stop2296,228,"route289, route303, route830, route816, route239, route812, route570, route658, route487, route293, route304, route717, route485, route302, route299, route358, route279, route746, route224, route307, route245, route300, route779, route294, route686, route311, route329, route256, route560, route301","CTA 38, CTA 8s, CTA 1043s, CTA 170, CTA 987, CTA 24s, CTA 921-1133, CTA 1143, CTA 407, CTA 1020, CTA 833, CTA 724, CTA 28, CTA 406-1132, CTA 1128, CTA 1145, CTA 934-1071, Microbus, CTA 16, CTA 173ss, CTA 1024, Minibus 107, CTA 235, CTA 1003, Minibus 310, CTA 820, CTA 888, CTA 72, CTA 982"
stop2285,stop207,599,"route303, route839","Microbus, CTA 173ss"
stop2285,stop211,216,route680,Microbus
stop2285,stop2528,1375,route133,Microbus
stop2285,stop698,765,"route424, route863, route736, route864, route735","Microbus, Minibus"
stop2285,stop887,587,route418,Microbus
stop2286,stop202,402,route605,Minibus 47
stop2286,stop207,584,"route100, route241, route146, route843, route414, route362, route79, route764, route82, route78, route226, route218, route251, route230, route149, route731, route800, route185, route255, route696, route97, route31, route156, route81, route866, route250, route244, route231, route759, route262, route243, route247, route80","CTA 44s-1042, Minibus 226, Green G2, CTA 130, CTA 1148, CTA 1083, Minibus 76, CTA 35-1121, CTA 828, Minibus 117, CTA 1097, CTA 1001, CTA 1162, CTA 1027, CTA 356, CTA 1151, Minibus 302, CTA 1130, Green G1, Minibus 19, Minibus 50, Microbus, Minibus 102, CTA 330, CTA 132, CTA 810, CTA 1078, CTA 32, Masreya Ms4, Agyad Gm2, CTA 370, CTA 323, CTA 400-1036"
stop2287,stop2290,1749,"route112, route26, route189","Microbus, CTA 1018"
stop2287,stop279,1043,"route518, route528, route523, route320",Microbus
stop2287,stop345,2236,route153,Microbus
stop2287,stop762,849,"route168, route144, route783, route782, route100, route146, route843, route665, route414, route79, route569, route82, route78, route226, route154, route155, route85, route91, route163, route149, route170, route290, route248, route97, route147, route405, route158, route647, route156, route81, route866, route87, route184, route359, route759, route113, route80, route90","Minibus 226, Minibus 40, CTA 1023, Minibus 167, CTA 59, CTA 1012, Minibus 125, Minibus 117, CTA 1097, CTA 1016, CTA 1001, CTA 1162, CTA 1151, Minibus 302, Minibus 329, CTA 1130, CTA 1118, Green G1, Minibus 57, Minibus 19, CTA 700-1065, Minibus 212, Minibus 50, Microbus, CTA 1064, Minibus 25, Minibus 102, CTA 132, Minibus 147, CTA 1078, CTA 1136, Minibus 56, Minibus 203, CTA 32, CTA 1006, CTA 69, CTA 69ss"
stop2287,stop764,793,"route89, route200, route190, route141, route174, route787, route74, route246, route627, route217","CTA 1010, CTA 73, CTA 1088, CTA 2, Microbus, Agyad Gm1, CTA 1062"
stop2287,stop981,967,route193,Microbus
stop2288,stop1657,1607,"route85, route211","Microbus, CTA 1136"
stop2288,stop2536,503,"route168, route144, route783, route782, route518, route100, route146, route201, route843, route112, route665, route414, route79, route569, route82, route78, route226, route155, route154, route163, route141, route149, route170, route26, route290, route248, route627, route97, route88, route165, route200, route190, route147, route405, route158, route227, route647, route156, route246, route81, route866, route87, route153, route359, route759, route113, route74, route80, route193, route217, route90","Minibus 226, Minibus 40, CTA 1023, Minibus 167, CTA 59, Agyad Gm1, Minibus 125, Minibus 117, CTA 1097, CTA 1016, CTA 1010, CTA 1162, CTA 1001, CTA 1151, Minibus 302, Minibus 329, CTA 1130, CTA 1118, Green G1, Minibus 57, Minibus 19, CTA 700-1065, CTA 1062, CTA 1018, Minibus 212, Minibus 50, Microbus, CTA 1021, CTA 1064, Minibus 25, Minibus 102, CTA 132, Minibus 147, CTA 1078, Minibus 56, CTA 1088, Minibus 203, CTA 32, CTA 1006, CTA 69, CTA 69ss"
stop2289,stop2288,1632,"route88, route153, route141, route843, route26, route627, route80, route90","CTA 1010, CTA 1162, Microbus, CTA 132, CTA 69"
stop2289,stop762,908,"route106, route783, route483, route139, route99, route664, route767, route112, route169, route158, route484, route246, route217","CTA 1018, CTA 580, CTA 555, CTA 855-1070, Minibus 167, Tomnaya, CTA 59, CTA 1161, CTA 24g, Microbus, CTA 1019, Agyad Gm1, CTA 1062"
stop229,stop210,2125,"route856, route508, route829, route255, route452, route851, route71, route35","Microbus, CTA 1032, CTA 1083, CTA 1147"
stop2290,stop1059,892,route153,Microbus
stop2290,stop346,527,"route483, route664, route141, route174, route112, route26, route627, route217","CTA 1018, CTA 580, CTA 2, Microbus, CTA 1062"
stop2290,stop347,528,"route484, route291, route189, route246","Microbus, Tomnaya, Agyad Gm1"
stop2290,stop41,467,"route89, route407","CTA 926-1126, CTA 1010"
stop2291,stop40,381,"route783, route105, route100, route146, route95, route665, route79, route78, route226, route154, route85, route91, route163, route601, route114, route158, route13, route156, route140, route139, route113, route14, route80","Minibus 167, CTA 59, CTA 1012, CTA 1111, CTA 1097, CTA 24t, CTA 1001, CTA 1151, CTA 1130, CTA 24g, CTA 80s, CTA 727-1103, Microbus, CTA 1064, CTA 80, CTA 3g, CTA 132, CTA 1078, CTA 1136, CTA 32, CTA 1029, CTA 1006, CTA 69ss"
stop2291,stop41,406,"route843, route90","CTA 69, CTA 1162"
stop2292,stop800,1854,"route279, route282, route765","Minibus 6, CTA 170, Minibus 120"
stop2292,stop967,224,route830,CTA 235
stop2293,stop967,217,"route463, route509, route512, route816, route239, route665, route296, route570, route812, route487, route510, route494, route280, route717, route485, route805, route605, route305, route281, route358, route575, route585, route746, route224, route502, route646, route245, route297, route465, route779, route363, route287, route405, route311, route464, route329, route256, route298, route546, route176, route278, route178, route799, route515, route148, route560","CTA 134, CTA 967, CTA 366, CTA 38, CTA 824, Minibus 90, CTA 24, CTA 921-1133, CTA 24s, CTA 1143, CTA 366-1054, CTA 825-1073, CTA 1016, Minibus 47, CTA 305-1104, CTA 833, CTA 1072, CTA 724, CTA 917, CTA 28, CTA 971-1054, Minibus 93, Minibus 11, CTA 250, CTA 1128, CTA 290, CTA 203, CTA 1145, CTA 934-1071, CTA 1138, CTA 16, CTA 77, Minibus 107, CTA 1144, CTA 1003, CTA 992, Minibus 310, CTA 820, CTA 83, CTA 72, CTA 531, CTA 1087, CTA 1053, CTA 212, CTA 1006, CTA 1008"
stop2294,stop1255,419,"route144, route146, route249, route155, route91, route650, route230, route731, route360, route568, route232, route206, route255, route627, route585, route394, route158, route427, route647, route68, route244, route528, route359, route113, route583, route90, route783, route392, route241, route843, route166, route569, route571, route218, route154, route251, route149, route805, route26, route757, route185, route171, route765, route221, route246, route259, route262, route217, route782, route518, route100, route112, route665, route362, route78, route415, route163, route290, route248, route165, route242, route31, route312, route405, route352, route81, route866, route250, route243, route247, route148, route168, route580, route414, route764, route79, route82, route226, route691, route280, route584, route310, route157, route282, route797, route348, route47, route156, route153, route231, route175, route759, route80","CTA 44s-1042, Minibus 44, Minibus 151, Minibus 40, CTA 1023, Minibus 76, CTA 1083, CTA 35-1121, Agyad Gm1, Green G1, Minibus 49, Minibus 50, CTA 132, CTA 810, CTA 940s, Minibus 120, CTA 32, CTA 1006, Minibus 82, Minibus 7, Minibus 226, Minibus 167, Green G2, Minibus 127, Minibus 200, CTA 1097, CTA 1162, CTA 356, CTA 1130, Minibus 11, CTA 1062, CTA 1018, Agyad Gm7, Minibus 219, CTA 1021, CTA 1081, CTA 1138, Minibus 121, CTA 39-1007, Minibus 203, Agyad Gm2, CTA 400-1036, CTA 59, CTA 130, CTA 1012, Minibus 125, CTA 1027, CTA 1056, Minibus 102, CTA 1078, CTA 1087, Minibus 146, CTA 69, Agyad Gm4, CTA 1148, CTA 828, Minibus 117, Minibus 184, CTA 1016, Minibus 66, CTA 1001, CTA 1151, Minibus 329, CTA 1118, Minibus 85, Minibus 19, Minibus 212, Minibus 158, Minibus 100, Microbus, CTA 1064, Minibus 25, CTA 507, Minibus 606, Minibus 500, CTA 330, CTA 31s, Minibus 6, Minibus 56, CTA 1101, CTA 811-1090, CTA 1053, CTA 370, CTA 323, CTA 69ss"
stop2295,stop2282,111,"route168, route144, route783, route782, route518, route392, route580, route166, route569, route249, route571, route155, route691, route415, route154, route163, route650, route584, route368, route360, route568, route757, route206, route232, route157, route248, route171, route88, route165, route348, route242, route47, route394, route227, route221, route246, route647, route427, route68, route153, route259, route175, route359, route113, route583, route217, route90","Minibus 7, Minibus 44, Minibus 40, Agyad Gm4, Minibus 167, Minibus 127, Agyad Gm1, Minibus 200, Minibus 125, Minibus 184, Minibus 66, CTA 1010, Minibus 329, CTA 1118, Minibus 85, CTA 1056, CTA 1062, Minibus 49, Minibus 212, Agyad Gm7, Minibus 219, Minibus 158, Minibus 100, Microbus, CTA 1021, CTA 1064, Minibus 25, CTA 1081, CTA 507, Minibus 121, Minibus 606, Minibus 500, CTA 39-1007, CTA 31s, CTA 940s, Minibus 56, Minibus 203, CTA 1101, CTA 811-1090, Minibus 146, CTA 69, CTA 69ss"
stop2295,stop2286,251,"route100, route241, route146, route843, route414, route362, route79, route764, route82, route78, route226, route218, route251, route230, route149, route731, route185, route255, route97, route31, route156, route81, route866, route250, route244, route231, route759, route262, route243, route247, route80","CTA 44s-1042, Minibus 226, Green G2, CTA 130, CTA 1148, CTA 1083, Minibus 76, CTA 35-1121, CTA 828, Minibus 117, CTA 1097, CTA 1001, CTA 1162, CTA 1027, CTA 356, CTA 1151, Minibus 302, CTA 1130, Green G1, Minibus 19, Minibus 50, Minibus 102, CTA 330, CTA 132, CTA 810, CTA 1078, CTA 32, Agyad Gm2, CTA 370, CTA 323, CTA 400-1036"
