route_id,route_short_name,direction_id,stops
route508,CTA 1147,0,"stop1023, stop112, stop1077, stop1073, stop298, stop1724, stop854, stop372, stop234, stop2553, stop1670, stop161, stop1910, stop2463, stop982, stop762, stop279, stop282, stop2592, stop2705, stop2260, stop1047, stop2026, stop2176, stop680, stop413, stop1581, stop1588, stop2409, stop1672, stop2074, stop2141, stop2146, stop1206, stop1428, stop972, stop2583, stop870, stop229, stop210, stop2144, stop2139, stop828, stop2201, stop2385, stop789, stop1361, stop2272, stop589, stop2443, stop2136"
route508,CTA 1147,1,"stop2137, stop2442, stop588, stop2273, stop1360, stop788, stop2386, stop2202, stop1098, stop2138, stop2145, stop209, stop1448, stop228, stop869, stop2582, stop971, stop1427, stop1207, stop1323, stop2075, stop1671, stop2407, stop1605, stop1580, stop1731, stop414, stop679, stop1923, stop1218, stop1633, stop264, stop194, stop1051, stop1045, stop2262, stop2706, stop2591, stop283, stop278, stop764, stop981, stop2462, stop1911, stop1669, stop2552, stop214, stop373, stop1075, stop1076, stop2155, stop1072, stop1026"
route509,CTA 531,0,"stop1023, stop1354, stop2296, stop212, stop202, stop188, stop1762, stop2300, stop2293, stop967, stop2350, stop712, stop709, stop2391, stop704, stop458, stop556, stop1899, stop2120, stop1384, stop1745, stop1253, stop1780, stop2728, stop2158, stop2159"
route509,CTA 531,1,"stop2159, stop2729, stop1781, stop1252, stop1746, stop1385, stop2121, stop1898, stop558, stop557, stop457, stop705, stop2392, stop710, stop711, stop2349, stop2585, stop2527, stop1943, stop189, stop201, stop211, stop1224"
route51,Microbus,1,"stop2153, stop716, stop2324, stop2042, stop562, stop367, stop2339, stop1366, stop685, stop265, stop2178, stop1, stop1092, stop2336, stop2475, stop1803, stop2327, stop2249, stop2244, stop2342, stop2623, stop904, stop900, stop314, stop3, stop478, stop2258, stop1368, stop1128, stop759, stop304, stop1458, stop248, stop844, stop2049, stop2383, stop2333, stop1694, stop2127, stop1834, stop1852, stop1846, stop321, stop1403, stop1848, stop1532"
route510,CTA 992,0,"stop1354, stop2296, stop212, stop202, stop188, stop1762, stop2300, stop2293, stop967, stop2350, stop712, stop709, stop2391, stop704, stop458, stop556, stop1899, stop2120, stop1384, stop1745, stop1253, stop1780, stop2728, stop2158"
route510,CTA 992,1,"stop2159, stop1626, stop1627, stop1763, stop1015, stop1263, stop1385, stop2121, stop1898, stop558, stop557, stop457, stop705, stop2392, stop710, stop711, stop2349, stop2585, stop1943, stop189, stop201, stop211, stop1024"
route511,Minibus,0,"stop1024, stop1354, stop2296, stop212, stop199, stop1061, stop591, stop2319, stop221, stop2644, stop800, stop139, stop952, stop100, stop1745, stop1253, stop1780, stop2728"
route512,CTA 917,1,"stop2239, stop2241, stop2247, stop1962, stop121, stop2246, stop1964, stop1974, stop1002, stop2481, stop1971, stop1385, stop2121, stop1898, stop558, stop557, stop457, stop705, stop2392, stop710, stop711, stop2349, stop2585, stop1943, stop189, stop201, stop211, stop1021, stop1354, stop2296, stop212, stop202, stop188, stop1762, stop2300, stop2293, stop967, stop2350, stop712, stop709, stop2391, stop704, stop458, stop1105, stop2102, stop2483, stop2478, stop1966, stop1003, stop1973, stop1174, stop122, stop1963, stop2248, stop2242, stop2240"
route513,Microbus,1,"stop1025, stop1354, stop2283"
route514,Minibus 333,0,"stop2549, stop771, stop220, stop487, stop2150, stop1727, stop692, stop1257, stop2230, stop1540, stop1539, stop2234, stop2615, stop570, stop271, stop827, stop1137, stop980, stop1237, stop2595, stop1541, stop725, stop2265, stop1492, stop2174, stop1486, stop1383, stop181, stop1397, stop1196, stop1195, stop522, stop1684, stop1702, stop2064, stop1430, stop1432, stop1027, stop133, stop757, stop2236, stop860, stop205, stop1188, stop296, stop112, stop1026"
route514,Minibus 333,1,"stop297, stop1189, stop206, stop859, stop2235, stop756, stop2431, stop605, stop2460, stop1704, stop521, stop1194, stop2315, stop1500, stop2175, stop1493, stop726, stop1542, stop2596, stop1238, stop1136, stop826, stop272, stop571, stop2614, stop1532, stop2233, stop1536, stop781, stop693, stop2313, stop2355, stop2149, stop487, stop220, stop770"
route515,CTA 250,0,"stop903, stop638, stop312, stop912, stop1647, stop1553, stop1737, stop1738, stop294, stop256, stop177, stop2210, stop257, stop376, stop2584, stop1224, stop1023"
route515,CTA 250,1,"stop1354, stop2296, stop212, stop202, stop188, stop1762, stop2300, stop2293, stop967, stop913, stop313, stop639, stop902, stop2678"
route516,CTA 1063,0,"stop2182, stop191, stop1618, stop2459, stop608, stop341, stop1566, stop412, stop927, stop287, stop2427, stop1835, stop1009, stop1742, stop231, stop226, stop94, stop81, stop674, stop115, stop373, stop1075, stop1076, stop2155, stop1072, stop1022"
route516,CTA 1063,1,"stop1022, stop112, stop1077, stop1073, stop298, stop1724, stop854, stop372, stop234, stop116, stop1510, stop733, stop2203, stop1258, stop84, stop93, stop227, stop230, stop1744, stop1010, stop2432, stop529, stop2606, stop1614, stop2114, stop411, stop1616, stop608, stop2458, stop1617, stop190, stop2183, stop1908"
route517,Microbus,0,"stop1739, stop1064, stop1125, stop759, stop304, stop37, stop248, stop1457, stop2166, stop2650, stop1043"
route517,Microbus,1,"stop1044, stop2650, stop2166, stop1107, stop382, stop1109, stop303, stop761, stop1063, stop1808, stop2118, stop2062"
route518,Microbus,0,"stop2294, stop1255, stop568, stop1478, stop213, stop329, stop643, stop82, stop88, stop86, stop2537, stop2287, stop279, stop282, stop2592, stop2705, stop2260, stop1047"
route518,Microbus,1,"stop1045, stop2262, stop2706, stop2591, stop283, stop278, stop763, stop2288, stop2536, stop90, stop87, stop89, stop1400, stop331, stop1782, stop1479, stop567, stop1254, stop2295, stop2282"
route519,Microbus,0,"stop1519, stop1523, stop1521, stop1743, stop1516"
route519,Microbus,1,"stop1517, stop640, stop873, stop804, stop1518, stop1521, stop1517"
route52,Microbus,1,"stop2408, stop731, stop195, stop2227, stop2207, stop2112, stop2616, stop1111, stop1212, stop2684, stop1178, stop1862, stop2423, stop2621, stop2056, stop2682, stop1344, stop861, stop2626, stop791, stop2612, stop2609, stop77, stop1798, stop1037, stop1631, stop223, stop1571"
route520,Microbus,1,"stop1723, stop714, stop929"
route521,Microbus,0,"stop1524, stop2165, stop1623, stop2657, stop873, stop804, stop1523, stop1520, stop2439"
route521,Microbus,1,"stop635, stop268, stop2642, stop365, stop1268, stop2129, stop1143, stop1624, stop2164, stop1525"
route522,Microbus,0,"stop1055, stop635, stop268, stop2642, stop365, stop2125, stop2671, stop128, stop50, stop2329, stop2179, stop266, stop1730, stop1367, stop2093, stop2094"
route522,Microbus,1,"stop2094, stop1366, stop685, stop265, stop2178, stop1, stop2033, stop2031, stop2670, stop2124, stop735, stop2643, stop267, stop634"
route523,Microbus,0,"stop213, stop329, stop643, stop81, stop1259, stop86, stop2537, stop2287, stop279, stop282, stop2592, stop2705, stop2260, stop1047"
route523,Microbus,1,"stop1051, stop1045, stop2262, stop632, stop875, stop1221, stop1031, stop1181, stop91, stop87, stop89, stop1400, stop331, stop1782"
route524,Microbus,0,"stop1516, stop1744, stop1010, stop2631, stop2504, stop613, stop1563, stop1752, stop1485, stop2261, stop1045"
route525,Microbus,0,"stop1538, stop864, stop1544, stop1682, stop839, stop497, stop2271, stop2395, stop1331, stop841, stop1753, stop2192, stop662, stop2330, stop2104, stop2334, stop701, stop1374, stop1376, stop1379, stop1033, stop1772, stop500, stop432, stop471, stop1035, stop174, stop1841, stop1289, stop1910, stop2463, stop982, stop762, stop279, stop282, stop2592, stop2705, stop2260, stop1047, stop1050, stop193"
route525,Microbus,1,"stop193, stop1050, stop1045, stop2262, stop2706, stop2591, stop283, stop278, stop764, stop981, stop2462, stop1911, stop1288, stop1840, stop174, stop1036, stop470, stop431, stop501, stop1773, stop1034, stop1119, stop1378, stop1377, stop2126, stop1375, stop2335, stop2103, stop293, stop2323, stop663, stop2191, stop1754, stop842, stop1332, stop2396, stop2270, stop498, stop840, stop1683, stop1543, stop2233, stop1536"
route526,Microbus,1,"stop1051, stop1045, stop2262, stop2706, stop2591, stop283, stop278, stop764, stop981, stop2462, stop1911, stop1288, stop1840, stop174, stop1036, stop470, stop431, stop501, stop1773, stop1034, stop2423, stop2621, stop2056, stop2682, stop1344, stop861, stop2626, stop791, stop2612, stop2609, stop77, stop1798, stop1037, stop1631, stop1579, stop702, stop2693, stop1576"
route527,Microbus,0,"stop1595, stop426, stop1790, stop371, stop599, stop598, stop2663, stop1826, stop2507, stop730, stop1589, stop342, stop273, stop2320, stop1331, stop841, stop1753, stop2192, stop662, stop2330, stop2104, stop2334, stop701, stop1374, stop1376, stop1379, stop1033, stop1772, stop500, stop432, stop471, stop1035, stop174, stop1841, stop1289, stop1910, stop2463, stop982, stop762, stop279, stop282, stop2592, stop2705, stop2260, stop1047, stop193, stop1050"
route528,Microbus,0,"stop2294, stop1255, stop568, stop1478, stop213, stop329, stop643, stop81, stop1259, stop86, stop2537, stop2287, stop279, stop282, stop2592, stop2705, stop2260, stop1047"
route528,Microbus,1,"stop1051, stop696, stop1045, stop2262, stop632, stop875, stop1221, stop1032, stop1008, stop1009, stop1742, stop231, stop226, stop94, stop89, stop1400, stop331, stop1782, stop1479, stop567, stop1254, stop2295"
route529,Microbus,0,"stop1033, stop1772, stop500, stop432, stop471, stop1035, stop174, stop1841, stop1289, stop1910, stop2463, stop982, stop762, stop279, stop282, stop2592, stop2705, stop2260, stop1047"
route529,Microbus,1,"stop1045, stop2262, stop2706, stop2591, stop283, stop278, stop764, stop981, stop2462, stop1911, stop1288, stop1840, stop174, stop1036, stop470, stop431, stop501, stop1773, stop1034"
route53,Microbus,1,"stop715, stop2408, stop731, stop195, stop2525, stop2227, stop2207, stop1111, stop1212, stop2684, stop1178, stop1862, stop2423, stop2621, stop2056, stop2682, stop1344, stop861, stop2626, stop791, stop2612, stop2609, stop77, stop1798, stop1037, stop1631, stop1579, stop702, stop2693, stop1576, stop1577, stop2694, stop703, stop1579, stop2669, stop1632, stop1038, stop1797, stop78, stop2610, stop2611, stop790, stop2625, stop862, stop1343, stop2681, stop1039, stop2622, stop2420, stop1863, stop1177, stop560, stop1213, stop1341, stop1110, stop2697, stop2618, stop2111, stop2209, stop1714, stop2526, stop196, stop732, stop2406, stop2404"
route530,Minibus,0,"stop1625, stop792, stop983, stop779, stop26, stop126, stop2672, stop2181, stop735, stop2643, stop267, stop634, stop1057, stop1054, stop1954, stop1950, stop1417, stop1482, stop1481, stop1075, stop1076, stop2155, stop1074"
route531,Minibus,0,"stop477, stop1, stop2033, stop50, stop126, stop2672, stop2181, stop735, stop2643, stop267, stop634, stop1057, stop1054, stop1954, stop1950, stop1417, stop1482, stop1481, stop1075, stop1076, stop2155, stop1074"
route531,Minibus,1,"stop298, stop1724, stop854, stop1480, stop1483, stop1418, stop1951, stop1955, stop1056, stop1055, stop635, stop268, stop2642, stop365, stop2447, stop2180, stop2673, stop127, stop50, stop476"
route532,Microbus,1,"stop1, stop2033, stop50, stop126, stop2672, stop2181, stop735, stop2643, stop267, stop634, stop1057, stop1054, stop1954, stop1950, stop1417, stop1482, stop1481, stop1075, stop1076, stop2155, stop1074"
route533,CTA 1057,0,"stop1078, stop1340, stop1338, stop1087, stop1450, stop2084, stop1412, stop893, stop2190, stop2709, stop1284, stop1511, stop820, stop809, stop75, stop424, stop1209, stop1788, stop2148, stop2075, stop1671, stop2407, stop1605, stop2251, stop416, stop1135, stop1081, stop989, stop1242, stop2451, stop941, stop275, stop1935, stop409, stop1555, stop285, stop2426, stop2568"
route533,CTA 1057,1,"stop1516, stop1517, stop2427, stop286, stop1556, stop410, stop1936, stop274, stop944, stop2450, stop1241, stop990, stop1080, stop1256, stop1473, stop415, stop2250, stop1588, stop2409, stop1672, stop2074, stop2141, stop1789, stop1425, stop1208, stop76, stop810, stop819, stop620, stop1512, stop1285, stop2708, stop818, stop2189, stop892, stop2085, stop1449, stop1086, stop421, stop1339, stop1079"
route534,Microbus,0,"stop1079, stop1226, stop2086, stop813, stop805, stop2208, stop1184, stop1342, stop169, stop2683, stop1178, stop1862, stop1119, stop1378, stop1377, stop2126, stop1375, stop2335, stop2103, stop293, stop292, stop1941, stop2009"
route534,Microbus,1,"stop2019, stop2104, stop2334, stop701, stop1374, stop1376, stop1379, stop1863, stop1179, stop2685, stop1213, stop1341, stop1110, stop2697, stop2618, stop2111, stop2209, stop1714, stop2228, stop806, stop814, stop1225, stop1078"
route535,Tomnaya,0,"stop1901, stop29, stop1666, stop21, stop32, stop2707, stop1796, stop1230, stop958, stop2471, stop2467, stop1398, stop961, stop1229, stop1612"
route536,Tomnaya,0,"stop1901, stop29, stop1666, stop21, stop32, stop2707, stop1796, stop1230, stop438, stop700, stop2471, stop2467, stop1060"
route537,Minibus,1,"stop1333, stop2156, stop659, stop965, stop2393, stop2008, stop2437, stop1830, stop1829, stop2607, stop847, stop1979, stop1912, stop397, stop396, stop394, stop2557, stop291"
route538,Microbus,0,"stop1089, stop2558, stop392, stop395"
route538,Microbus,1,"stop396, stop394, stop1089"
route539,Microbus,0,"stop1088, stop290, stop531, stop1906"
route539,Microbus,1,"stop1905, stop530, stop845, stop1090, stop1088"
route54,Minibus,0,"stop1227, stop1611, stop2365, stop939, stop523, stop533, stop301, stop2337, stop37, stop249, stop1457, stop303, stop761, stop1127, stop1369, stop537, stop2257, stop479, stop2, stop905, stop899, stop2325, stop2624, stop2341, stop2343, stop1804, stop2474, stop1373, stop1091, stop2032, stop2179, stop266, stop1730, stop1367, stop2093, stop2340, stop668, stop561, stop2043, stop123, stop715"
route540,Microbus,0,"stop1089, stop2558, stop392, stop395, stop398, stop1913, stop1978, stop846, stop2608, stop1828, stop1831, stop2438, stop2015"
route540,Microbus,1,"stop2008, stop2437, stop1830, stop1829, stop2607, stop847, stop1979, stop1912, stop397, stop396, stop394, stop1089"
route541,Microbus,0,"stop2419, stop2415, stop179, stop1953, stop976, stop1088"
route541,Microbus,1,"stop1088, stop976, stop1953, stop179, stop2415, stop2419"
route542,Microbus,0,"stop1090, stop845, stop531, stop883"
route542,Microbus,1,"stop882, stop530, stop845, stop1090"
route543,Minibus,0,"stop1097, stop1362, stop2502, stop739, stop815, stop1263, stop1747"
route543,Minibus,1,"stop1970, stop1746, stop1264, stop816, stop738, stop1363, stop1096"
route544,Microbus,0,"stop1739, stop2516, stop2160, stop1064, stop1496, stop1125, stop759, stop304, stop1458, stop1106"
route544,Microbus,1,"stop1107, stop382, stop1109, stop303, stop761, stop1063, stop1808, stop2118, stop2062, stop1739"
route545,Microbus,0,"stop483, stop1204, stop717, stop2266, stop986, stop690, stop216, stop2428, stop423, stop1793"
route545,Microbus,1,"stop1420, stop2223, stop611, stop691, stop988, stop183, stop2267, stop718, stop1205, stop484"
route546,Minibus 93,0,"stop2435, stop633, stop1112, stop1444, stop1118, stop1636, stop748, stop743, stop311, stop955, stop1069, stop1188, stop296, stop112, stop1025, stop1354, stop2296, stop212, stop202, stop188, stop1762, stop2300, stop2293, stop967, stop2350, stop712, stop709, stop2391, stop704, stop458, stop556, stop559"
route546,Minibus 93,1,"stop559, stop557, stop457, stop705, stop2392, stop710, stop711, stop2349, stop2585, stop1943, stop189, stop201, stop211, stop1224, stop1023, stop297, stop1189, stop205, stop323, stop954, stop310, stop822, stop2238, stop744, stop1636, stop1118, stop1116, stop1445, stop633, stop2435"
route547,CTA 17-17g-923,0,"stop2009, stop2394, stop966, stop658, stop2157, stop1334, stop1488, stop1486, stop1383, stop181, stop1397, stop1196, stop1195, stop522, stop1684, stop1702, stop2064, stop1430, stop1432, stop1027, stop133, stop757, stop758, stop1231, stop2237, stop745, stop1636, stop1118, stop1116, stop1445, stop633"
route547,CTA 17-17g-923,1,"stop2435, stop1204, stop483, stop309, stop1116, stop1118, stop1636, stop748, stop1817, stop577, stop1801, stop339, stop2068, stop1431, stop2063, stop1704, stop521, stop1194, stop1197, stop1396, stop180, stop1382, stop1487, stop1500, stop1506, stop1489, stop1333, stop2156, stop659, stop965, stop2393, stop2012"
route548,CTA 815,0,"stop364, stop326, stop1653, stop373, stop1075, stop1076, stop2155, stop1072, stop429, stop2225, stop297, stop2001, stop2508, stop1991, stop2170, stop1175, stop1442, stop1407, stop951, stop1301, stop1303, stop2069, stop2006, stop1150, stop2433, stop1158, stop1320, stop184, stop166, stop2523, stop1779, stop242, stop1490, stop1063, stop1125"
route548,CTA 815,1,"stop1126, stop1063, stop1491, stop243, stop1777, stop2524, stop167, stop185, stop1321, stop1159, stop2434, stop2007, stop2070, stop1304, stop1302, stop950, stop1406, stop1443, stop1176, stop2169, stop2551, stop2119, stop114, stop205, stop1188, stop296, stop581, stop2226, stop428, stop1073, stop300, stop1065, stop1071, stop363, stop430, stop1884"
route549,Minibus 215,0,"stop1857, stop1477, stop989, stop1242, stop2451, stop941, stop275, stop1935, stop409, stop2114, stop411, stop554, stop1524, stop2165, stop1623, stop1142, stop2130, stop1269, stop2224, stop2447, stop1020, stop835, stop2061, stop2630, stop97, stop559, stop557, stop457, stop705, stop2392, stop710, stop711, stop124, stop1426, stop320, stop2351, stop2105, stop1007, stop1298, stop1245, stop260, stop2516, stop2160, stop1064, stop1125"
